,dayreturn,price,Beta,3MoFear,MarketCapitalization,JSpread,VWkAvg,ndr,yrHi,yrLo,qHi,qLo,mHi,mLo,PriceToBook,ndvratio,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,Y
11361,0.10033451505016733,32.900002,0.44,-0.11060747144914307,357.6241,4.97,17.208333166666666,-0.036474192,1.0,1.5681602478551,1.0,1.2648981930026912,1.0,1.2280702042526985,1.5907,0.6713286713286714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11362,0.07729468599033829,11.15,0.8108,-0.11060747144914307,584.0661,4.97,17.208333166666666,0.040358744,0.8085569253081945,1.686838124054463,0.9533988884138521,1.390274314214464,1.0,1.390274314214464,4.1626,0.6397181531615057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
11363,0.134453781512605,13.5,0.9253,-0.11060747144914307,469.8974,4.97,17.208333166666666,0.022222222000000003,0.9388038942976356,3.8135593220338984,0.9388038942976356,1.4285714285714286,1.0,1.4285714285714286,4.1533,1.7052863436123349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11364,0.0808407437348424,13.37,0.9644,-0.11060747144914307,249.0961,4.97,17.208333166666666,-0.006731488000000001,0.8483502538071066,1.2769818529130847,1.0,1.2460391425908666,1.0,1.2023381294964028,-162.6917,0.6330429896038213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11365,0.1483924567188788,27.860001,1.5482,-0.11060747144914307,603.2996,4.97,17.208333166666666,0.045943932,0.8170088748978812,1.6603098533784353,0.9258890329012961,1.571348054145516,1.0,1.571348054145516,3.8969,1.0715361445783131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11366,0.11441538652465888,110.550003,0.9996,-0.11060747144914307,300.4407,4.97,17.208333166666666,0.02125734,1.0,1.526301297804777,1.0,1.4142254807272736,1.0,1.1938445506229924,92.3297,0.40816326530612246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11367,0.08888888888888902,4.9,1.2197,-0.11060747144914307,383.7239,4.97,17.208333166666666,0.030612245,0.8263069139966274,1.9140625,0.8263069139966274,1.1922141119221412,0.882882882882883,1.088888888888889,1.3634,0.5480015299292408,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
11369,0.08296943231441056,12.4,1.4102,-0.11060747144914307,454.8692,4.97,17.208333166666666,0.028225806000000003,0.8946608946608947,1.8262150220913107,1.0,1.3191489361702127,1.0,1.3191489361702127,1.0672,0.8589360430364614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11370,0.22377622377622375,12.25,1.8161,-0.11060747144914307,354.2115,4.97,17.208333166666666,-0.027755102,0.8134130146082337,1.853252647503782,1.0,1.3779527559055118,1.0,1.2962962962962965,3.6326,1.1646437994722956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
11372,0.07692307692307687,11.2,1.5794,-0.11060747144914307,453.7892,4.97,17.208333166666666,0.004464286,0.8648648648648649,1.8152350081037276,0.9157808667211773,1.309941520467836,1.0,1.2684031710079273,5.4509,1.229067488098572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11373,0.12500000000000022,8.55,1.016,-0.11060747144914307,628.7311,4.97,17.208333166666666,-0.010526316,0.6945572705117791,1.153846153846154,0.9447513812154696,1.153846153846154,1.0,1.153846153846154,2.2911,0.4266868980893692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
11374,0.09459459459459452,4.05,0.7584,-0.11060747144914307,223.9377,4.97,17.208333166666666,-0.061728395,0.3655234657039711,1.128133704735376,0.6398104265402843,1.0945945945945945,0.6982758620689655,1.0945945945945945,-2.5174,0.4721366995073892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11375,0.09706546275395045,9.72,1.6789,-0.11060747144914307,1077.7633,4.97,17.208333166666666,0.002057613,1.0,2.963414634146342,1.0,1.8305084745762714,1.0,1.5527156549520769,34.4913,0.8817102928127772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11376,0.07760268622348487,28.049999,0.97,-0.11060747144914307,1426.2949,4.97,17.208333166666666,0.002139109,1.0,2.3278007468879665,1.0,1.2085308146717284,1.0,1.2085308146717284,2.5649,0.6965669988925803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
11377,0.08052703757930701,22.139999,2.1911,-0.11060747144914307,599.9265,4.97,17.208333166666666,0.024842007000000003,0.9461538034188035,2.8715952010376133,1.0,1.379439275977525,1.0,1.379439275977525,5.305,1.5147226660579776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
11378,0.09398496240601495,5.82,1.0147,-0.11060747144914307,211.7432,4.97,17.208333166666666,0.02233677,1.0,1.552,1.0,1.3661971830985917,1.0,1.1345029239766082,2.1181,0.5352160026895276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
11379,0.10380622837370246,15.95,1.5124,-0.11060747144914307,754.3686,4.97,17.208333166666666,-0.028213166,0.7833987827407277,2.4614197530864197,1.0,1.6597294484911551,1.0,1.3403361344537814,3.3844,0.5159222055994871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11380,0.11675121234765418,22.0,1.0264,-0.11060747144914307,741.2460000000002,4.97,17.208333166666666,-0.020454591,1.0,1.8998272884283247,1.0,1.2121212121212122,1.0,1.177730192719486,10.6702,0.5518867924528302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
11381,0.08127212301314923,30.6,1.4364,-0.11060747144914307,394.8951,4.97,17.208333166666666,0.0016339870000000002,1.0,1.8704155335931825,1.0,1.2090083448837752,1.0,1.204724409448819,1.4048,0.853625170998632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11382,0.08283132530120496,7.19,0.978,-0.11060747144914307,206.732,4.97,17.208333166666666,-0.026425591000000002,0.720440881763527,1.2931654676258995,0.9194373401534527,1.082831325301205,0.9386422976501306,1.082831325301205,3.8626,0.9865113427345187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11383,0.137142857142857,9.95,1.4317,-0.11060747144914307,563.0784,4.97,17.208333166666666,-0.030150754,0.6329516539440203,1.4113475177304964,1.0,1.4113475177304964,1.0,1.4113475177304964,0.4994,1.1214987714987714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
11384,0.079059829059829,10.1,0.501,-0.11060747144914307,357.9344,4.97,17.208333166666666,0.011881188,0.34365431587799644,1.218335343787696,0.3968565659388383,1.218335343787696,0.40191008364146774,1.218335343787696,1.7006,0.7518182978180427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
11386,0.07530454042081969,9.71,1.5558,-0.11060747144914307,372.2328,4.97,17.208333166666666,0.039134912,0.7181952662721894,1.4557721139430286,1.0,1.2946666666666669,1.0,1.2946666666666669,0.5937,1.0027151778441488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
11387,0.1097804391217565,5.56,1.8998,-0.11060747144914307,396.8418,4.97,17.208333166666666,-0.01618705,0.4834782608695652,1.4329896907216495,0.8701095461658842,1.4329896907216495,1.0,1.4329896907216495,1.3641,1.5458185738487602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11388,0.1342281879194629,8.45,0.8748,-0.11060747144914307,233.7439,4.97,17.208333166666666,-0.00591716,0.6140988372093023,1.1496598639455782,0.7605760576057605,1.1496598639455782,0.8086124401913876,1.1496598639455782,3.417,0.5359379660005965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
11389,0.11054252243776963,54.25,1.3929,-0.11060747144914307,1801.4997,4.97,17.208333166666666,0.011059871,0.6764339405149853,1.1373165380017498,0.9730941704035875,1.119711019201011,1.0,1.119711019201011,5.6214,0.5787139689578714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
11390,0.07858539620170268,16.469998999999998,1.2359,-0.11060747144914307,448.7322,4.97,17.208333166666666,0.021857986,0.8373156583629892,1.4878047877145435,0.8373156583629892,1.1143436400541271,0.8569198676857371,1.1143436400541271,2.0523,0.8380942114907837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
11391,0.08390034489230991,19.120001000000002,1.0939,-0.11060747144914307,1790.5436,4.97,17.208333166666666,0.030334726,1.0,1.9510205102040816,1.0,1.2248559256886613,1.0,1.187577701863354,7.1458,0.22311621966794382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
11392,0.08462455303933236,9.1,0.8,-0.11060747144914307,528.9739,4.97,17.208333166666666,0.04395604400000001,0.7784431137724551,1.1262376237623761,0.8766859344894026,1.1003627569528416,0.9967141292442496,1.1003627569528416,1.1892,0.8316326530612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
11393,0.08566272918545215,36.119999,1.2007,-0.11060747144914307,1328.2408,4.97,17.208333166666666,0.031838345,1.0,3.1137930172413792,1.0,1.3517964203516626,1.0,1.3517964203516626,1.9427,0.5947040498442367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
11395,0.08888888888888902,4.9,1.3008,-0.11060747144914307,508.0941,4.97,17.208333166666666,0.010204082,1.0,1.8560606060606062,1.0,1.3243243243243243,1.0,1.3243243243243243,4.8349,0.8493637980571898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
11396,0.08791208791208804,9.9,1.0121,-0.11060747144914307,892.4425,4.97,17.208333166666666,0.045454545,0.6513157894736843,1.380753138075314,1.0,1.375,1.0,1.375,1.2945,0.7995487471796698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
11397,0.12661498708010344,4.36,1.449,-0.11060747144914307,200.451,4.97,17.208333166666666,-0.01146789,0.8616600790513835,1.4248366013071896,1.0,1.4248366013071896,1.0,1.3415384615384616,1.3565,0.5912286575159023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
11398,0.1625163826998688,8.87,1.1737,-0.11060747144914307,210.2748,4.97,17.208333166666666,0.04622322400000001,0.35881878474186024,1.2671428571428571,0.4395441030723488,1.2671428571428571,0.5048377916903812,1.2671428571428571,1.2858,1.1304573804573805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11399,0.13166015551123533,25.700001,1.4923,-0.16101598746771872,1057.2685,5.11,15.869999833333333,0.03774315,0.9812905696338079,2.529527657480315,0.9812905696338079,1.380977948362281,1.0,1.380977948362281,5.2231,0.41649590163934425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11400,0.08169934640522869,13.24,1.1676,-0.16101598746771872,336.5508,5.11,15.869999833333333,0.053625378,0.4384105815095834,1.5467289719626167,0.8142681426814268,1.2025431425976385,1.0,1.2025431425976385,2.2569,0.6894060995184591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
11401,0.08132058317481539,48.799999,0.9915,-0.16101598746771872,2458.6904,5.11,15.869999833333333,0.012090163999999999,0.9549902330720248,1.581334977921744,0.9748301643062293,1.2658884634471717,1.0,1.1957852929236634,1.6181,1.221985815602837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
11402,0.1064814814814814,23.9,1.2218,-0.16101598746771872,1183.2526,5.11,15.869999833333333,0.0041841000000000005,0.8958020989505247,2.3593287265547875,0.8958020989505247,1.3389355742296918,1.0,1.3389355742296918,8.3906,0.6157093044595339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11403,0.07600213826143354,41.34,1.1762,-0.16101598746771872,9390.6062,5.11,15.869999833333333,-0.028301935,0.6914199583304907,1.2017441161776676,1.0,1.2017441161776676,1.0,1.163523815466474,2.0699,0.5716739671905866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
11404,0.18285531290743173,36.290001000000004,1.1286,-0.16101598746771872,3924.4369,5.11,15.869999833333333,0.015706806,1.0,2.2346059729064045,1.0,1.6731212230004047,1.0,1.3186773619186047,3.2518,0.3587784771347407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
11405,0.16831683168316824,0.59,3.0463,-0.16101598746771872,217.6023,5.11,15.869999833333333,-0.0016949152542372614,0.14496310934567336,1.3318284424379234,1.0,1.3318284424379234,1.0,1.271551724137931,6.4119,0.9238578680203046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
11406,0.11869229277513482,31.48,0.917,-0.16101598746771872,599.2458,5.11,15.869999833333333,-0.022871665,0.9207370845491981,1.499047619047619,1.0,1.4315597999090497,1.0,1.4103942652329748,2.2276,0.7167501391207568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
11408,0.15021459227467804,13.4,1.1147,-0.16101598746771872,347.8607,5.11,15.869999833333333,0.007462687,1.0,1.700507614213198,1.0,1.46448087431694,1.0,1.46448087431694,1.1794,0.3190620747409191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
11409,0.10202294114416688,62.650002,1.9185,-0.16101598746771872,2336.5944,5.11,15.869999833333333,0.015163543,0.6765659109409484,1.7306629908656632,0.8488010255737983,1.5169492376985287,1.0,1.5169492376985287,3.3644,0.6232122849798986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11410,0.07520412386755204,50.040001000000004,1.8118,-0.16101598746771872,4293.432,5.11,15.869999833333333,-0.036171082,0.45925111471412555,1.5931232410060492,0.6407991236162953,1.5931232410060492,1.0,1.5931232410060492,4.2301,1.955308689267701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11412,0.10432575063613236,21.700001,0.8149,-0.16101598746771872,1002.8256,5.11,15.869999833333333,-0.009216636,1.0,4.1176472485768505,1.0,1.7585089951377635,1.0,1.4183007189542483,1.4353,1.0326283987915408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11413,0.08051942857142858,20.799999,1.1869,-0.16101598746771872,933.2981,5.11,15.869999833333333,-0.01442303,0.8414239418051757,1.307353802639849,1.0,1.244019153350428,1.0,1.2307691715976332,1.3616,0.6293963254593176,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
11415,0.08823529411764697,12.95,2.0056,-0.16101598746771872,480.8596,5.11,15.869999833333333,0.015444015,0.6675257731958762,4.923954372623574,1.0,1.5146198830409354,1.0,1.5146198830409354,-14.0192,1.3407519446845289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
11416,0.08237129742188132,34.689999,1.0892,-0.16101598746771872,1411.6779,5.11,15.869999833333333,-0.03978086,0.3715723931922409,1.3662859537725858,0.953545850644699,1.2411448214259455,1.0,1.2411448214259455,1.5809,0.49654957859607446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
11419,0.0767676405128741,31.98,1.7787,-0.16101598746771872,3787.926,5.11,15.869999833333333,0.02126329,0.8221079268839112,1.4957905283344495,1.0,1.3047735618115055,1.0,1.3047735618115055,6.3082,0.793626329919459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11420,0.15577889447236193,11.5,1.5177,-0.16101598746771872,381.9678,5.11,15.869999833333333,0.008695652,1.0,2.313883299798793,1.0,1.3068181818181817,1.0,1.3068181818181817,1.6387,0.5714113969704255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11421,0.09445585215605745,5.33,1.0364,-0.16101598746771872,605.6647,5.11,15.869999833333333,0.018761726,0.17885905440070288,1.1437768240343347,0.4336859235150529,1.1437768240343347,0.5061728395061729,1.1437768240343347,0.3326,0.7826455396535026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
11422,0.0884717962466488,20.299999,1.2726,-0.16101598746771872,471.5593,5.11,15.869999833333333,0.014778375,1.0,3.3115822185970636,1.0,1.6305220080321285,1.0,1.2453987880612754,3.2254,1.311284046692607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11423,0.14680322325253803,36.950001,1.4597,-0.16101598746771872,5673.0558,5.11,15.869999833333333,0.01948571,1.0,1.596112354211663,1.0,1.3725854754829123,1.0,1.3725854754829123,1.5972,0.4888290713324361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
11424,0.12947165482627332,75.459999,1.34,-0.18790130106792924,3985.5012,4.94,14.979999999999999,-0.033262683,0.9408977783378222,1.6079266780311101,1.0,1.1983483849714405,1.0,1.1983483849714405,5.3282,0.39647494784043846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
11425,0.07583274273564844,15.18,1.1687,-0.18790130106792924,492.2673,4.94,14.979999999999999,0.04743083,0.6096385542168675,2.171673819742489,0.96136795440152,1.2745591939546599,0.96136795440152,1.2745591939546599,5.945,0.962417667570709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11426,0.08957795004306646,12.65,0.4236,-0.18790130106792924,381.2011,4.94,14.979999999999999,-0.031620552999999996,0.8399734395750332,1.2662662662662663,0.9976340694006309,1.1077057793345009,1.0,1.1077057793345009,3.9826,0.3045496750232126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
11427,0.08585445625511023,13.28,0.5576,-0.18790130106792924,345.7846,4.94,14.979999999999999,-0.008283133,0.9385159010600707,1.7683089214380825,0.9385159010600707,1.1814946619217082,0.9385159010600707,1.1282922684791843,10.5383,0.28324656885944155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
11428,0.11387604866621892,26.41,1.2938,-0.18790130106792924,32464.8945,4.94,14.979999999999999,0.003786445,0.8088820331465829,1.311972245999615,0.9455782312925171,1.113876048666219,0.9828804993345552,1.113876048666219,6.4651,0.24478527927523602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
11429,0.08480565371024729,15.35,1.3316,-0.18790130106792924,341.8896,4.94,14.979999999999999,-0.0228013029315961,1.0,2.065948855989233,1.0,1.2469536961819658,1.0,1.2231075697211153,1.7733,2.3799019607843137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
11431,0.09012875536480691,10.16,1.5151,-0.18790130106792924,277.1939,4.94,14.979999999999999,0.200787402,0.5792474014112086,2.272930648769575,1.0,1.9097744360902256,1.0,1.7249575551782683,3.8605,2.7621544092190513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11432,0.08000000000000007,5.4,0.91,-0.18790130106792924,441.147,4.94,14.979999999999999,-0.027777778,0.7479224376731303,1.1612903225806452,0.847723704866562,1.1612903225806452,0.9557522123893806,1.1612903225806452,8.2659,0.5608571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11433,0.07812504319411229,26.91,1.3218,-0.18790130106792924,1284.2798,4.94,14.979999999999999,-0.068376068,1.0,2.6,1.0,1.2159964399456142,1.0,1.2159964399456142,6.7824,0.47543713572023316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
11434,0.10215053763440851,4.1,2.0465,-0.18790130106792924,1036.48,4.94,14.979999999999999,0.007317073,0.5994152046783625,2.484848484848485,0.8668076109936573,1.2058823529411764,0.8668076109936573,1.2058823529411764,1.3931,0.851549547251626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11435,0.1512605042016808,4.11,1.5002,-0.18790130106792924,339.2641,4.94,14.979999999999999,-0.02676399,0.7843511450381679,2.0346534653465347,1.0,1.8105726872246697,1.0,1.7125000000000001,0.2932,1.4785751702462022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11436,0.42553191489361697,3.35,0.5003,-0.18790130106792924,367.8278,4.94,14.979999999999999,0.089552239,0.5456026058631922,1.456521739130435,0.8769633507853404,1.456521739130435,1.0,1.456521739130435,0.3943,1.703485155817813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11438,0.11941609378964624,25.309998999999998,1.0576,-0.18790130106792924,1303.6155,4.94,14.979999999999999,-0.016199092,0.6859077948017455,1.2979486666666666,0.9291482745961821,1.1289027207850133,0.9583490723210905,1.1194160937896462,3.4167,0.5239891879716184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
11439,0.09433962264150941,5.8,0.9642,-0.18790130106792924,1222.1238,4.94,14.979999999999999,0.0,0.8992248062015503,2.6244343891402715,0.8992248062015503,1.2526997840172787,0.8992248062015503,1.0943396226415094,3.6229,0.25706472196900637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
11440,0.08087091757387266,6.95,0.1307,-0.18790130106792924,1856.0821,4.94,14.979999999999999,-0.048920862999999995,0.6702025072324013,2.97008547008547,0.7612267250821467,1.0962145110410095,0.7888762769580022,1.0962145110410095,1.0429,1.0598550666613284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11441,0.08316430020283971,10.68,0.8169,-0.18790130106792924,1298.4934,4.94,14.979999999999999,0.004681648,0.8072562358276644,1.1242105263157895,0.9206896551724137,1.1242105263157895,0.9360210341805434,1.0831643002028397,2.0898,0.6497375994582698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
11442,0.1428571428571428,0.08,0.6698,-0.20740821829583334,400.5735,4.64,12.633333333333333,-0.12499999999999989,0.05263157894736842,1.5999999999999999,0.42105263157894735,1.5999999999999999,0.7999999999999999,1.5999999999999999,346.8428,0.6693240996092548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
11444,0.07523510971786851,3.43,2.1419,-0.20740821829583334,1191.2711,4.64,12.633333333333333,-0.157434402,0.4561170212765958,1.1993006993006994,0.734475374732334,1.1993006993006994,0.9634831460674158,1.1993006993006994,2.5199,2.688175110299711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
11445,0.09756097560975618,0.45,2.034,-0.18146119108762993,1257.7271,4.66,12.6,-0.06666666666666676,0.3488372093023256,1.5,1.0,1.2857142857142858,1.0,1.25,70.2984,1.179652652557654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
11446,0.08806645769268062,51.150002,0.9967,-0.18146119108762993,3494.8268,4.66,12.6,0.017008758,1.0,1.9894984048813071,1.0,1.2207637126127107,1.0,1.2207637126127107,4.4403,0.5013379505745317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
11447,0.18518518518518512,0.96,1.3229,-0.18146119108762993,242.1911,4.66,12.6,-0.06249999999999989,0.5549132947976878,2.9090909090909087,0.857142857142857,2.4,0.9056603773584905,1.263157894736842,-1.4915,0.6078340140274691,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11448,0.1594202898550725,16.0,1.3102,-0.18146119108762993,1590.08,4.66,12.6,0.018749937,0.9137635636778982,1.2903225806451613,1.0,1.2749003984063745,1.0,1.2749003984063745,1.0454,0.3140090530052407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
11449,0.08219178082191769,10.27,1.365,-0.18146119108762993,1393.8794,4.66,12.6,0.00194742,1.0,1.898336414048059,1.0,1.4363636363636363,1.0,1.4363636363636363,0.381,0.3336093383956701,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11450,0.10317460317460325,4.17,1.2901,-0.18146119108762993,491.226,4.66,12.6,0.069544365,0.896774193548387,2.78,1.0,1.7020408163265304,1.0,1.6482213438735178,-0.1142,1.2775415008917548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
11451,0.1312750412444026,24.0,0.1913,-0.15402116095379514,223.5265,4.69,12.608333333333334,-0.22291666666666676,0.4091374019774975,1.437297879985627,0.96,1.437297879985627,1.0,1.437297879985627,2.0822,3.36144578313253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
11452,0.09341825902335454,10.3,0.7343,-0.15402116095379514,278.4982,4.69,12.608333333333334,-0.041747572999999996,0.9545875810936053,1.855855855855856,0.9545875810936053,1.2046783625730995,0.9590316573556797,1.138121546961326,1.6073,1.4203989461799023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
11453,0.08707009331889615,49.939999,1.0242,-0.15402116095379514,6067.71,4.69,12.608333333333334,-0.003404065,1.0,1.7572131949331455,1.0,1.1665498209168461,1.0,1.153615103866595,39.9191,0.4205514952100865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
11454,0.07947530864197527,13.99,0.9931,-0.1993768080023618,305.2058,4.67,12.76,0.0,1.0,1.74875,1.0,1.6098964326812428,1.0,1.6098964326812428,0.9255,0.7924031590823618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
11455,0.16158541644535784,26.67,1.7172,-0.1993768080023618,246.8949,4.67,12.76,0.03862021,1.0,2.3211488250652743,1.0,1.4478827361563518,1.0,1.246844378066591,0.1062,0.8265526649917605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
